Huge Problems 2 (problems with solution only)
VariableCount,ConstraintCount,MaxSummand
50000,25000,50
ExecTimeAlg1,ExecTimeAlg2,GVertexCount,GEdgeCount,HVertexCount,HEdgeCount,RVertexCount,REdgeCount,VertexIncrementsAlg1,VertexIncrementsAlg2,MaxComponentSize,MeanComponentSize,AllComponentSizes
4547474318,5433378087,94525,164732,92003,158939,28987,51461,127830,28987,1,1,[1=28988]
3684265221,5119277291,94307,164051,91858,158411,29129,51679,127502,29130,2,1,[1=29128/2=2]
4791764664,4869391903,94382,164278,91821,158355,28998,51434,127300,28998,1,1,[1=28999]
3589145727,5366064985,94377,164126,91847,158323,29067,51536,127501,29067,1,1,[1=29068]
3328293779,5652783023,94681,164556,92240,158943,29234,51792,127428,29234,1,1,[1=29235]
3723486679,4588957313,94674,164907,92196,159187,29074,51594,128105,29074,1,1,[1=29075]
3411390841,5413707674,94705,164725,92219,158994,29097,51610,128072,29097,1,1,[1=29098]
4199685374,4464960048,94803,164812,92286,159037,29131,51613,127758,29131,2,1,[1=29130/2=2]
4009530352,5015426151,94523,164405,92030,158639,29197,51703,127645,29197,1,1,[1=29198]
4906046675,6393292973,94576,164561,92095,158839,29171,51689,127555,29171,1,1,[1=29172]
4190663502,5043223767,94672,164439,92241,158849,29213,51781,127638,29213,1,1,[1=29214]
5146168243,6419872341,94424,164058,91917,158237,29090,51581,127774,29090,1,1,[1=29091]
5519547095,5178482792,94414,164256,91902,158492,29063,51550,127163,29063,1,1,[1=29064]
3256487734,4620710135,94168,163992,91702,158298,29058,51590,127342,29058,1,1,[1=29059]
5428673910,5405693694,94536,164301,92053,158592,29214,51730,127196,29214,1,1,[1=29215]
3868049609,4268185418,94513,164454,92007,158658,29059,51551,127806,29059,1,1,[1=29060]
4533780160,6253960838,94428,164216,91891,158363,29072,51534,127819,29072,1,1,[1=29073]
4737322437,4495812935,94642,164524,92159,158795,29177,51692,127841,29180,4,1,[1=29174/4=2]
3900366498,5609601680,94464,164305,91949,158531,29066,51550,127433,29066,1,1,[1=29067]
3824813847,5005885852,94544,164575,92140,159050,29074,51668,127671,29074,1,1,[1=29075]
4803472003,5921113555,94593,164261,92115,158575,29176,51695,127378,29176,1,1,[1=29177]
4382228695,4945386914,94606,164558,92132,158839,29089,51614,127772,29089,1,1,[1=29090]
