Tiny Problems 2 (problems with solution only)
VariableCount,ConstraintCount,MaxSummand
8,15,5
ExecTimeAlg1,ExecTimeAlg2,GVertexCount,GEdgeCount,HVertexCount,HEdgeCount,RVertexCount,REdgeCount,VertexIncrementsAlg1,VertexIncrementsAlg2,MaxComponentSize,MeanComponentSize,AllComponentSizes
71679,118489,38,87,36,80,7,14,73,8,2,1,[1=6/2=2]
71094,131948,40,91,39,86,8,19,55,9,3,1,[1=6/3=2]
80748,138384,39,103,39,96,9,21,71,14,6,2,[1=4/6=2]
56757,117612,32,71,32,69,9,19,47,11,4,1,[1=6/4=2]
84552,140724,41,114,40,105,8,19,80,10,4,1,[1=5/4=2]
78700,115271,40,108,36,96,5,8,65,5,1,1,[1=6]
68168,126096,37,97,35,92,7,15,61,8,4,1,[1=4/4=2]
57050,114686,36,81,35,77,8,17,56,8,2,1,[1=7/2=2]
79578,123463,37,97,34,85,6,13,85,8,4,2,[1=3/4=2]
69631,136921,38,87,38,83,9,19,59,10,2,1,[1=8/2=2]
70216,120245,39,96,37,89,7,15,66,7,1,1,[1=8]
74019,133410,39,92,39,89,9,20,57,9,1,1,[1=10]
73142,133703,37,87,37,83,9,20,73,10,2,1,[1=8/2=2]
86600,147160,42,100,41,95,8,19,72,11,4,1,[1=5/4=2]
82211,133703,41,106,40,102,8,17,80,8,1,1,[1=9]
78993,134873,41,110,40,105,8,17,65,8,2,1,[1=7/2=2]
72264,126681,41,98,40,94,8,19,83,16,6,2,[1=3/6=2]
80748,142480,40,96,40,94,9,21,87,15,6,2,[1=4/6=2]
70801,132533,34,83,34,78,9,21,64,11,3,1,[1=7/3=2]
67290,120830,37,90,35,82,7,13,46,8,4,1,[1=4/4=2]
68461,113809,36,92,34,85,7,14,80,7,1,1,[1=8]
57050,107372,37,84,35,78,7,15,58,7,3,1,[1=5/3=2]
70801,123170,41,100,39,94,7,16,67,7,1,1,[1=8]
82797,137799,38,91,37,82,8,17,67,13,7,4,[1=2/7=2]
73727,133118,36,88,36,86,9,21,90,9,1,1,[1=10]
66998,129607,37,88,37,87,9,22,85,15,4,1,[1=6/4=2]
74604,121415,35,81,33,70,7,14,61,8,2,1,[1=6/2=2]
76945,115856,40,108,36,96,5,8,62,5,2,1,[1=4/2=2]
67290,119660,38,88,36,81,7,15,68,10,3,1,[1=5/3=2]
84260,127266,39,97,37,88,7,13,95,7,1,1,[1=8]
83967,141017,38,96,38,91,9,21,78,11,4,1,[1=6/4=2]
80456,135459,40,107,38,95,7,13,68,8,2,1,[1=6/2=2]
75189,133410,40,98,39,94,8,19,66,10,4,1,[1=5/4=2]
81334,141602,38,104,38,100,8,18,79,10,3,1,[1=6/3=2]
77530,135166,41,108,40,102,8,15,64,8,1,1,[1=9]
73141,119367,36,96,34,89,7,15,71,10,4,1,[1=4/4=2]
64950,125219,38,94,38,93,8,20,70,9,3,1,[1=4/2=2/3=2]
71386,122877,38,92,37,86,8,18,77,9,3,1,[1=6/3=2]
76360,130485,40,102,39,97,8,16,86,9,2,1,[1=7/2=2]
76067,130777,39,94,38,86,8,16,60,8,1,1,[1=9]
69045,129900,41,98,40,95,8,20,64,9,2,1,[1=5/2=3]
71972,120537,38,97,36,90,7,13,73,7,1,1,[1=8]
73434,141017,41,98,41,95,9,21,74,10,3,1,[1=7/3=2]
83674,146284,38,92,37,84,8,19,85,10,3,1,[1=6/3=2]
70801,133703,38,88,38,85,9,18,69,10,2,1,[1=8/2=2]
76360,117904,40,98,37,88,6,13,79,9,4,2,[1=3/4=2]
66997,126974,36,85,35,77,8,19,47,10,6,2,[1=3/6=2]
74897,137506,44,110,44,109,9,21,78,9,2,1,[1=8/2=2]
79286,142480,42,107,41,99,8,17,56,8,1,1,[1=9]
70509,127559,36,88,36,86,9,21,83,10,2,1,[1=8/2=2]
58221,123756,35,82,35,78,9,20,48,9,3,1,[1=5/2=2/3=2]
