Small Problems 3 (problems without solution only)
VariableCount,ConstraintCount,MaxSummand
20,30,10
ExecTimeAlg1,ExecTimeAlg2,GVertexCount,GEdgeCount,HVertexCount,HEdgeCount,RVertexCount,REdgeCount,VertexIncrementsAlg1,VertexIncrementsAlg2,MaxComponentSize,MeanComponentSize,AllComponentSizes
585,292,91,203,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,81,199,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
293,0,92,216,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,293,90,206,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
2051476,239612,85,198,81,186,17,40,6041,70,11,2,[1=7/11=2]
293,585,92,217,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
586,292,90,205,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,88,221,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,292,89,219,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,89,212,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,292,90,225,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,81,199,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,292,82,182,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,83,208,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,292,94,235,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
1090103,214744,82,198,77,185,15,37,3236,99,8,1,[1=8/8=2]
585,292,78,177,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,83,188,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
667929,234053,85,204,79,188,15,36,1982,113,8,1,[1=8/8=2]
292,585,79,199,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
2761242,218547,78,181,75,168,16,40,8084,58,8,1,[1=9/8=2]
292,585,87,218,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,292,86,209,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,292,88,207,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
592447,270624,95,228,92,218,18,42,1655,183,11,2,[1=8/11=2]
585,292,86,197,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,293,85,192,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
1051191,205382,87,209,84,200,17,39,3190,21,3,1,[1=12/3=3]
585,292,86,214,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
293,585,82,205,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,292,86,206,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
694552,220887,85,194,80,179,16,35,1947,66,7,1,[1=10/7=2]
585,292,87,220,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,79,189,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
1292851,232297,78,195,77,189,20,44,3723,86,7,1,[1=14/7=2]
293,585,84,216,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,0,87,214,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,83,194,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,292,91,213,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,92,219,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,293,88,215,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,85,197,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
585,292,90,208,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
2075759,240782,88,190,85,181,18,42,6670,110,9,1,[1=10/9=2]
1170,293,87,210,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
292,585,85,202,-1,-1,-1,-1,-1,-1,-1,-1,[-1=2]
