Massive Problems 1 (Alg2 only) (problems without solution only, ALG2_ONLY)
VariableCount,ConstraintCount,MaxSummand
150000,100000,50
ExecTimeAlg2,GVertexCount,GEdgeCount,HVertexCount,HEdgeCount,RVertexCount,REdgeCount,VertexIncrementsAlg2,MaxComponentSize,MeanComponentSize,AllComponentSizes
2051769,357357,663606,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1519883,357456,663536,-1,-1,-1,-1,-1,-1,-1,[-1=1]
598005,357508,663391,-1,-1,-1,-1,-1,-1,-1,[-1=1]
3637479,357051,661613,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1005843,357125,662999,-1,-1,-1,-1,-1,-1,-1,[-1=1]
