Small Problems 3 (problems without solution only)
VariableCount,ConstraintCount,MaxSummand
20,25,5
ExecTimeAlg1,ExecTimeAlg2,GVertexCount,GEdgeCount,HVertexCount,HEdgeCount,RVertexCount,REdgeCount,VertexIncrementsAlg1,VertexIncrementsAlg2,MaxComponentSize,MeanComponentSize,AllComponentSizes
878,293,75,160,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,293,71,154,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,292,82,186,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,80,178,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,77,169,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,293,77,174,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,73,165,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,80,164,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,78,184,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,81,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,80,165,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,78,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,72,153,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,85,188,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,74,165,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,79,161,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,77,164,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,293,78,163,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,76,162,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,79,169,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,67,158,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,71,151,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,75,172,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,292,80,173,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,80,172,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,79,177,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,73,155,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,73,183,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,77,175,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,76,158,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,70,154,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,74,171,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,75,153,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,83,177,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,293,85,182,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,79,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,73,147,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,292,77,181,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,80,169,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,88,213,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,76,156,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,79,177,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,74,168,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,78,169,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,293,79,175,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,79,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,292,77,161,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,82,181,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,76,167,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,293,80,175,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,81,169,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,81,174,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
586,292,74,164,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,84,174,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,292,79,174,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,77,165,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,75,168,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,77,170,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,83,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,79,179,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1170,292,75,157,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,292,70,164,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,85,181,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,79,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,77,164,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
586,292,77,158,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,75,165,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,79,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,87,187,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,77,161,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,293,79,177,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,81,174,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,78,174,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,292,74,157,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,293,73,163,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,79,175,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,292,74,157,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,293,79,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,292,73,149,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,79,163,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,72,159,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,79,171,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,79,162,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,83,179,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,78,178,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,80,175,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,79,167,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,293,84,186,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,75,163,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,83,177,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,78,179,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,76,160,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,82,190,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,586,80,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,77,164,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
586,292,78,171,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,85,186,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,292,79,171,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,81,172,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,76,179,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,66,164,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,78,164,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,78,172,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,82,189,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,292,80,177,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,292,77,170,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,293,80,173,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,73,151,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,79,168,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,75,169,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,82,174,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,78,156,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,78,173,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,84,180,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,81,174,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,78,171,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,80,176,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,82,166,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,77,177,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,83,181,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,293,81,166,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,292,82,178,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
