Tiny Problems 2 (problems with solution only)
VariableCount,ConstraintCount,MaxSummand
8,6,5
ExecTimeAlg1,ExecTimeAlg2,GVertexCount,GEdgeCount,HVertexCount,HEdgeCount,RVertexCount,REdgeCount,VertexIncrementsAlg1,VertexIncrementsAlg2,MaxComponentSize,MeanComponentSize,AllComponentSizes
29256,75775,24,40,24,40,8,13,33,8,1,1,[1=8]
38618,83381,26,44,25,40,8,12,30,8,1,1,[1=8]
26331,72848,22,35,22,35,8,13,25,8,1,1,[1=8]
26916,65535,18,34,18,33,6,10,19,6,1,1,[1=6]
29256,70216,20,35,20,34,7,11,26,7,1,1,[1=7]
24868,61146,19,33,18,31,6,9,27,6,1,1,[1=6]
29256,66119,19,34,19,34,6,11,33,8,3,1,[1=3/3=1]
30426,71386,22,36,21,33,8,11,29,8,1,1,[1=8]
27209,66704,21,35,21,35,7,12,31,7,1,1,[1=7]
32767,70801,23,42,23,42,7,12,37,7,1,1,[1=7]
32182,73434,25,45,24,43,7,10,36,7,1,1,[1=7]
25746,70801,22,35,22,35,8,13,24,8,1,1,[1=8]
29549,74604,23,39,23,39,8,13,36,8,1,1,[1=8]
32767,73727,22,43,22,42,7,11,29,7,1,1,[1=7]
32475,75482,23,39,23,38,8,12,29,8,1,1,[1=8]
25745,68460,21,36,21,36,7,12,26,7,1,1,[1=7]
34230,66413,21,38,20,34,6,9,29,6,1,1,[1=6]
32475,73727,23,37,23,36,8,12,31,8,1,1,[1=8]
32183,75774,24,40,23,37,8,12,29,8,1,1,[1=8]
35400,74019,21,37,21,36,7,10,31,7,1,1,[1=7]
30134,74897,23,37,23,37,8,13,31,8,1,1,[1=8]
30719,74312,23,44,23,44,7,12,38,7,1,1,[1=7]
27794,76652,23,36,23,36,8,13,28,9,3,1,[1=5/3=1]
32474,71386,20,35,20,34,7,11,29,7,1,1,[1=7]
25453,59976,19,32,18,30,6,10,26,6,1,1,[1=6]
31305,73141,20,36,20,35,7,11,30,7,1,1,[1=7]
35985,76067,22,40,22,36,7,10,24,7,1,1,[1=7]
33060,71386,23,44,22,41,6,9,27,6,1,1,[1=6]
34815,81333,26,45,26,45,8,13,32,8,1,1,[1=8]
35108,77237,23,41,23,40,8,13,32,8,1,1,[1=8]
25161,69045,21,36,21,36,7,12,25,7,2,1,[1=5/2=1]
34815,74312,22,42,22,41,7,11,30,7,1,1,[1=7]
25160,73141,20,28,20,28,9,14,27,10,2,1,[1=7/2=1]
29549,70216,26,44,24,40,7,10,29,7,1,1,[1=7]
28379,72556,21,32,21,31,8,12,25,8,1,1,[1=8]
30426,81626,26,42,26,42,9,14,31,9,1,1,[1=9]
36570,73726,21,40,20,36,7,11,33,7,1,1,[1=7]
29256,66997,20,34,19,31,6,9,28,7,2,1,[1=4/2=1]
26330,67290,21,36,21,36,7,11,24,7,1,1,[1=7]
24283,62317,20,33,19,31,7,11,24,7,1,1,[1=7]
35985,84844,26,41,26,40,9,14,33,9,1,1,[1=9]
31890,78407,23,37,23,36,9,13,27,9,1,1,[1=9]
32182,80163,26,41,26,41,9,14,35,9,1,1,[1=9]
27794,69631,22,37,22,37,7,11,29,7,1,1,[1=7]
33937,71971,23,41,23,41,7,12,41,7,1,1,[1=7]
28964,72557,23,43,23,43,7,12,29,7,1,1,[1=7]
30134,78993,23,36,23,34,9,13,24,9,1,1,[1=9]
36863,86014,26,42,26,41,9,13,34,9,1,1,[1=9]
33645,82211,25,41,25,40,8,13,27,8,1,1,[1=8]
35400,81041,27,45,26,42,8,12,31,8,1,1,[1=8]
28672,66997,21,37,20,35,7,11,30,7,1,1,[1=7]
25160,64364,19,35,19,35,6,11,24,6,1,1,[1=6]
23990,64071,19,33,19,32,7,11,22,7,1,1,[1=7]
32182,77822,20,37,20,36,8,13,29,9,2,1,[1=6/2=1]
32182,80748,26,45,26,45,8,13,32,8,1,1,[1=8]
35108,77530,24,39,23,35,8,10,28,8,1,1,[1=8]
27501,74019,23,39,23,39,8,13,25,8,1,1,[1=8]
36570,82211,24,46,24,45,7,11,30,7,2,1,[1=5/2=1]
21650,57635,17,29,17,29,6,10,23,6,1,1,[1=6]
29256,71678,22,40,22,40,7,12,32,8,2,1,[1=5/2=1]
37155,76944,24,43,24,42,7,12,38,7,1,1,[1=7]
25746,65827,21,33,20,31,7,11,25,7,1,1,[1=7]
27501,71971,23,41,23,41,7,11,25,7,2,1,[1=5/2=1]
32475,72848,21,40,21,38,7,11,31,7,1,1,[1=7]
20187,59976,16,26,16,26,7,11,18,7,2,1,[1=5/2=1]
30719,71386,24,45,24,45,7,11,29,7,1,1,[1=7]
26623,69630,21,35,21,35,8,12,30,8,1,1,[1=8]
24575,68753,21,34,21,33,8,12,23,8,1,1,[1=8]
29841,65242,18,39,18,38,6,10,27,6,2,1,[1=4/2=1]
22820,58513,18,28,17,26,7,10,22,7,1,1,[1=7]
32182,76945,22,37,22,35,8,13,24,8,3,1,[1=5/3=1]
29842,67875,21,45,21,45,6,10,26,6,1,1,[1=6]
35400,69923,19,36,19,33,6,8,25,6,1,1,[1=6]
28379,73433,20,33,20,32,8,13,25,8,1,1,[1=8]
29549,76945,25,42,25,42,8,12,28,8,1,1,[1=8]
28964,59098,21,37,18,29,5,6,27,5,1,1,[1=5]
29549,70508,19,34,19,33,7,11,29,7,1,1,[1=7]
31304,81918,27,42,27,42,9,14,30,9,1,1,[1=9]
26916,67875,20,39,20,39,7,12,25,7,1,1,[1=7]
32475,73141,21,39,21,37,7,10,27,7,1,1,[1=7]
27501,62024,18,31,17,28,6,9,26,6,1,1,[1=6]
26038,67875,22,37,22,36,7,10,25,7,1,1,[1=7]
37448,73434,21,41,21,39,7,10,32,7,1,1,[1=7]
33060,70801,18,32,18,29,7,11,30,7,1,1,[1=7]
31889,73726,24,46,24,46,7,12,31,7,1,1,[1=7]
30427,62901,21,37,20,35,6,10,35,6,1,1,[1=6]
34815,73434,25,43,24,40,7,10,37,7,1,1,[1=7]
32767,69631,19,34,19,30,7,10,25,7,1,1,[1=7]
27502,65242,21,39,21,39,7,12,30,7,1,1,[1=7]
28087,75190,21,31,21,30,9,14,25,9,1,1,[1=9]
31304,81333,25,42,25,42,8,13,30,8,1,1,[1=8]
33353,73142,24,41,22,35,6,8,26,6,1,1,[1=6]
26623,72264,20,33,20,33,7,11,33,7,2,1,[1=5/2=1]
32767,80162,24,40,24,39,8,13,31,8,1,1,[1=8]
35400,80456,22,43,22,42,7,12,31,8,2,1,[1=5/2=1]
31597,70800,20,39,20,38,7,11,29,7,1,1,[1=7]
33060,75189,22,35,22,33,8,12,29,8,1,1,[1=8]
27208,74604,23,36,23,36,8,13,27,8,1,1,[1=8]
28086,72263,22,36,22,36,8,13,31,8,1,1,[1=8]
35985,69046,22,41,21,37,5,7,32,5,1,1,[1=5]
22820,64072,17,29,17,29,7,12,22,7,2,1,[1=5/2=1]
29549,73434,22,44,22,44,7,12,30,7,2,1,[1=5/2=1]
29842,73433,20,35,20,34,8,12,27,8,1,1,[1=8]
35400,80456,24,41,24,40,8,13,34,8,1,1,[1=8]
28964,68167,20,33,20,32,7,11,24,7,1,1,[1=7]
27501,74897,23,37,23,36,8,12,25,8,1,1,[1=8]
31889,71385,20,39,20,38,6,10,23,6,1,1,[1=6]
28086,64364,21,36,20,34,6,10,29,6,1,1,[1=6]
33353,71679,22,37,21,31,7,10,25,7,1,1,[1=7]
33353,73726,20,35,20,33,7,11,29,7,1,1,[1=7]
25453,70801,21,34,21,33,8,12,24,8,1,1,[1=8]
32475,71971,22,40,22,39,7,10,31,7,1,1,[1=7]
33060,59684,17,36,17,32,5,7,34,5,1,1,[1=5]
27501,66997,21,38,21,38,6,11,26,6,2,1,[1=4/2=1]
25745,60854,18,33,18,33,6,10,26,6,1,1,[1=6]
25453,63779,19,31,19,31,7,12,28,7,1,1,[1=7]
25745,69045,20,32,20,32,8,13,26,8,1,1,[1=8]
27209,63487,19,37,19,37,6,10,29,6,1,1,[1=6]
31889,80456,23,36,23,35,9,14,26,9,1,1,[1=9]
30427,67582,20,36,20,35,6,9,26,6,1,1,[1=6]
28964,77529,24,37,24,37,9,14,34,9,1,1,[1=9]
31597,72556,23,41,21,36,6,9,29,6,1,1,[1=6]
32767,73434,22,40,22,39,7,11,33,7,1,1,[1=7]
31890,76359,22,37,22,36,8,12,27,8,1,1,[1=8]
37740,78115,23,39,23,37,8,12,35,8,1,1,[1=8]
27208,66119,20,35,20,35,7,11,26,7,1,1,[1=7]
29257,69045,21,32,21,32,8,12,34,8,1,1,[1=8]
23113,62316,18,31,18,31,6,11,22,6,4,2,[1=2/4=1]
27209,72556,22,36,22,36,8,13,27,8,1,1,[1=8]
31304,79285,23,37,23,36,9,14,25,9,1,1,[1=9]
31890,70215,21,44,21,44,6,11,36,6,2,1,[1=4/2=1]
28672,73434,20,32,20,31,8,13,27,8,1,1,[1=8]
31597,74311,25,45,24,43,7,11,34,7,1,1,[1=7]
23990,67875,19,31,19,31,8,13,22,8,1,1,[1=8]
34230,68460,22,48,21,45,5,8,31,5,1,1,[1=5]
29549,76066,23,41,23,41,7,12,30,7,2,1,[1=5/2=1]
27208,69923,22,34,21,32,8,12,27,8,1,1,[1=8]
24576,65242,20,33,20,33,7,12,26,7,1,1,[1=7]
31597,74312,21,37,21,36,7,12,30,8,2,1,[1=5/2=1]
31012,68460,21,36,20,33,7,10,27,7,1,1,[1=7]
33644,73434,20,36,20,34,7,11,26,7,1,1,[1=7]
35693,86307,23,37,23,35,9,14,30,9,1,1,[1=9]
26331,71971,22,35,22,34,8,12,25,8,1,1,[1=8]
25453,76067,22,33,22,33,9,14,26,9,1,1,[1=9]
31889,66998,19,37,19,36,6,9,29,6,1,1,[1=6]
34522,78700,25,41,25,39,8,12,30,8,1,1,[1=8]
31012,72849,23,38,23,38,8,12,35,8,1,1,[1=8]
32768,81626,25,42,25,41,8,13,27,8,1,1,[1=8]
33645,71094,20,37,20,36,7,12,37,7,1,1,[1=7]
26038,68460,19,29,19,27,8,12,24,8,1,1,[1=8]
27501,78992,24,37,24,37,9,14,26,9,1,1,[1=9]
33060,73434,20,34,20,32,7,11,29,7,1,1,[1=7]
31597,77530,22,37,22,34,8,13,24,8,1,1,[1=8]
33938,80455,25,42,24,39,7,11,30,8,2,1,[1=5/2=1]
31597,78992,22,40,22,39,8,12,28,8,2,1,[1=6/2=1]
