Standard Problems 2 (problems without solution only)
VariableCount,ConstraintCount,MaxSummand
100,70,10
ExecTimeAlg1,ExecTimeAlg2,GVertexCount,GEdgeCount,HVertexCount,HEdgeCount,RVertexCount,REdgeCount,VertexIncrementsAlg1,VertexIncrementsAlg2,MaxComponentSize,MeanComponentSize,AllComponentSizes
292,877,264,483,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,292,263,483,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
2009043,648031,258,487,257,481,76,144,4740,40,3,1,[1=73/3=1]
878,585,258,484,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,877,256,482,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,292,252,482,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,292,274,490,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,292,261,477,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,261,481,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,293,253,486,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,293,258,480,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,292,260,482,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,585,266,480,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,878,261,466,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1262124,669096,266,478,266,476,82,151,3012,89,5,1,[1=77/5=1]
2344907,694841,268,486,268,483,80,149,5602,82,2,1,[1=78/2=1]
585,877,254,474,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,585,268,489,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,292,255,483,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,877,249,462,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,267,481,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,292,270,474,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,292,259,480,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
2188092,618482,251,495,251,491,67,135,6123,71,4,1,[1=63/4=1]
878,585,252,465,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1170,292,261,493,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,585,255,496,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
2589784,676995,275,499,275,495,85,153,6796,61,3,1,[1=82/3=1]
878,293,268,506,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1109991,662367,276,494,276,492,80,148,2730,40,3,1,[1=77/3=1]
1396705,625503,262,486,261,482,76,144,3580,83,4,1,[1=72/4=1]
585,292,263,476,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,257,489,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,878,255,487,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,878,255,486,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,585,265,502,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,878,250,479,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,292,273,482,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,264,494,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
5010172,668218,255,457,254,451,78,146,10461,50,2,1,[1=76/2=1]
877,292,259,484,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,259,485,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,877,267,484,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,292,263,486,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,293,257,497,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1530114,641888,257,460,257,458,79,148,3521,85,2,1,[1=77/2=1]
877,292,265,492,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
878,585,255,503,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
12722181,644520,258,504,256,493,70,136,36247,61,2,1,[1=68/2=1]
1463,585,259,499,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,293,249,491,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
856922,652419,258,478,258,474,76,145,1549,78,2,1,[1=74/2=1]
1170,292,246,476,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,257,498,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,251,453,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1170,293,263,479,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,586,272,485,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,293,257,492,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
877,293,252,479,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
2272058,622578,252,497,251,493,71,138,4901,66,4,1,[1=64/3=1/4=1]
878,292,257,483,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,268,478,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,585,263,477,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
586,585,264,509,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
7941087,669974,254,481,253,474,71,139,19426,48,3,1,[1=66/2=1/3=1]
585,292,261,496,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,1170,255,491,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,292,263,482,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1170,293,265,484,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
2882349,669973,259,475,259,473,77,146,7096,92,4,1,[1=73/4=1]
585,878,258,498,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
1463,585,261,478,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
293,585,255,474,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
585,585,273,511,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
292,585,249,461,-1,-1,-1,-1,-1,-1,-1,-1,[-1=1]
