Small Problems 3 (problems with solution only)
VariableCount,ConstraintCount,MaxSummand
20,25,5
ExecTimeAlg1,ExecTimeAlg2,GVertexCount,GEdgeCount,HVertexCount,HEdgeCount,RVertexCount,REdgeCount,VertexIncrementsAlg1,VertexIncrementsAlg2,MaxComponentSize,MeanComponentSize,AllComponentSizes
118489,260383,76,163,75,157,18,38,103,18,3,1,[1=15/3=1]
122585,260090,77,162,77,157,21,42,113,21,1,1,[1=21]
116734,242536,79,173,79,171,20,42,114,21,2,1,[1=18/2=1]
136628,254239,83,183,83,182,19,43,152,21,6,1,[1=13/6=1]
133117,266234,76,167,76,164,19,42,141,20,2,1,[1=17/2=1]
143649,258920,80,183,79,175,18,40,163,25,6,1,[1=12/6=1]
127851,248095,75,163,75,159,19,41,116,21,4,1,[1=13/2=1/4=1]
124925,255702,83,173,83,168,21,42,121,27,6,1,[1=15/6=1]
117026,234930,73,161,72,154,18,40,115,18,1,1,[1=18]
151548,249266,77,173,77,167,18,40,199,23,4,1,[1=14/4=1]
135750,227908,70,168,69,160,15,36,151,15,1,1,[1=15]
132532,251898,76,166,76,161,20,43,133,20,1,1,[1=20]
131655,263308,79,167,79,161,20,41,121,21,2,1,[1=18/2=1]
122292,249850,80,178,80,177,20,43,141,20,3,1,[1=17/3=1]
125803,247802,76,169,76,165,18,39,131,20,3,1,[1=15/3=1]
126680,246925,80,177,80,174,19,40,131,19,1,1,[1=19]
117026,239610,76,163,76,159,19,41,113,19,1,1,[1=19]
115855,239318,75,170,75,167,19,39,114,19,1,1,[1=19]
143064,267989,78,176,78,169,19,41,143,20,2,1,[1=17/2=1]
105908,235222,77,163,77,162,19,42,101,19,2,1,[1=17/2=1]
122000,254531,72,156,72,150,19,40,113,19,3,1,[1=16/3=1]
132532,254531,86,190,86,189,20,44,140,21,2,1,[1=18/2=1]
126973,249558,80,169,80,167,21,44,137,25,5,1,[1=16/5=1]
123463,258919,82,189,82,187,20,42,121,21,2,1,[1=18/2=1]
134287,252483,82,176,82,174,21,44,164,21,1,1,[1=21]
142479,263309,79,172,79,166,20,42,129,20,1,1,[1=20]
117903,250728,79,172,79,168,20,43,129,20,1,1,[1=20]
140138,263308,83,188,83,185,19,42,137,19,1,1,[1=19]
129606,247217,79,161,79,159,21,44,150,23,2,1,[1=17/2=2]
122292,248681,78,170,78,167,19,42,135,19,1,1,[1=19]
121999,243999,80,164,80,161,20,42,115,20,1,1,[1=20]
120245,222642,73,160,72,156,17,38,133,17,2,1,[1=15/2=1]
121414,233466,77,164,76,157,19,39,125,19,1,1,[1=19]
149208,255994,75,177,74,167,18,39,172,26,6,1,[1=12/6=1]
139261,246632,79,173,78,167,20,41,156,20,1,1,[1=20]
117318,245169,80,157,80,156,21,45,129,25,6,1,[1=15/6=1]
125218,248095,81,180,80,176,18,40,117,20,3,1,[1=15/3=1]
